policy_id,customer_id,product_type,coverage_amount,annual_premium,policy_start_date,policy_end_date,agent_id,status
POL50283,CUST11247,Vehicle,741521.32,35476.95,2024-11-30,2025-11-30,AGT5207,Lapsed
POL50284,CUST10637,Whole,501589.69,22811.26,2021-12-05,2022-12-05,AGT5194,Active
POL50285,CUST10717,Term,555436.8,29848.95,2021-11-06,2022-11-06,AGT5121,Lapsed
POL50286,CUST10990,Term,687663.71,34994.86,2025-08-07,2026-08-07,AGT5166,Active
POL50287,CUST11588,Property,507392.54,26681.1,2023-01-19,2024-01-19,AGT5163,Active
POL50288,CUST11253,Property,533280.13,27214.48,2025-11-22,2026-11-22,AGT5059,Cancelled
POL50289,CUST11071,Term,472020.22,23678.69,2024-02-02,2025-02-02,AGT5169,Active
POL50290,CUST11230,Health,550328.56,29002.22,2023-08-21,2024-08-21,AGT5154,Active
POL50291,CUST11196,Vehicle,627202.81,28425.81,2023-12-26,2024-12-26,AGT5093,Lapsed
POL50292,CUST11144,Whole,507599.19,24425.1,2024-08-19,2025-08-19,AGT5102,Lapsed
POL50293,CUST10825,Whole,394328.75,20219.08,2024-01-26,2025-01-26,AGT5230,Active
POL50294,CUST10937,Term,662248.83,36052.66,2024-10-07,2025-10-07,AGT5202,Active
POL50295,CUST10762,Vehicle,611073.78,29903.82,2024-01-24,2025-01-24,AGT5140,Active
POL50296,CUST10661,Whole,469314.53,25696.34,2021-01-24,2022-01-24,AGT5181,Active
POL50297,CUST10444,Health,460126.69,24180.95,2021-06-11,2022-06-11,AGT5072,Active
POL50298,CUST10588,Term,746638.83,37219.17,2021-01-23,2022-01-23,AGT5149,Active
POL50299,CUST10708,Health,570571.24,28124.36,2022-03-26,2023-03-26,AGT5168,Active
POL50300,CUST10955,Term,608674.76,28178.25,2024-02-04,2025-02-04,AGT5075,Active
POL50301,CUST10828,Property,631280.93,32291.25,2022-01-15,2023-01-15,AGT5050,Lapsed
POL50302,CUST10178,Term,745620.59,33943.29,2023-10-24,2024-10-24,AGT5157,Active
POL50303,CUST10562,Term,511156.24,25195.27,2025-05-14,2026-05-14,AGT5282,Active
POL50304,CUST10625,Whole,493152.65,23364.14,2021-10-28,2022-10-28,AGT5138,Active
POL50305,CUST11172,Term,525227.26,28657.9,2024-09-28,2025-09-28,AGT5270,Active
POL50306,CUST10550,Whole,693365.4,33720.19,2026-08-17,2027-08-17,AGT5255,Active
POL50307,CUST10015,Health,392335.61,19574.62,2024-10-31,2025-10-31,AGT5223,Active
POL50308,CUST10143,Property,464627.51,22652.88,2023-11-15,2024-11-15,AGT5268,Active
POL50309,CUST10826,Vehicle,464276.8,21529.49,2022-03-11,2023-03-11,AGT5123,Cancelled
POL50310,CUST10322,Health,572732.09,27792.29,2024-01-13,2025-01-13,AGT5227,Active
POL50311,CUST10820,Health,574554.06,30330.7,2023-05-26,2024-05-26,AGT5043,Cancelled
POL50312,CUST10947,Health,480160.23,24589.94,2026-04-20,2027-04-20,AGT5095,Active
POL50313,CUST11546,Term,486867.35,24038.66,2024-07-08,2025-07-08,AGT5169,Active
POL50314,CUST11084,Vehicle,663258.43,35289.13,2026-05-02,2027-05-02,AGT5011,Active
POL50315,CUST10053,Term,393603.69,17728.5,2020-12-25,2021-12-25,AGT5229,Active
POL50316,CUST10634,Whole,669414.02,35657.01,2026-04-22,2027-04-22,AGT5277,Active
POL50317,CUST11307,Health,423595.9,19314.01,2023-04-09,2024-04-09,AGT5031,Active
POL50318,CUST10431,Whole,732569.17,39340.96,2026-08-24,2027-08-24,AGT5297,Active
POL50319,CUST11532,Property,544271.9,29649.6,2022-04-26,2023-04-26,AGT5026,Cancelled
POL50320,CUST10873,Vehicle,620788.23,33020.78,2024-10-02,2025-10-02,AGT5038,Active
POL50321,CUST10154,Whole,431573.18,19505.35,2023-06-22,2024-06-22,AGT5228,Active
POL50322,CUST10404,Property,482745.5,24263.79,2022-11-04,2023-11-04,AGT5205,Active
POL50323,CUST11501,Whole,654734.31,34889.46,2025-03-24,2026-03-24,AGT5280,Active
POL50324,CUST11637,Vehicle,586034.36,29565.53,2025-12-23,2026-12-23,AGT5127,Active
POL50325,CUST11426,Health,619667.08,30115.43,2022-01-08,2023-01-08,AGT5171,Active
POL50326,CUST10528,Whole,601909.9,29919.11,2022-05-05,2023-05-05,AGT5044,Active
POL50327,CUST11272,Health,549265.91,25160.19,2023-03-12,2024-03-12,AGT5207,Cancelled
POL50328,CUST10378,Term,708925.8,35420.16,2023-05-14,2024-05-14,AGT5299,Active
POL50329,CUST10642,Vehicle,538532.79,24383.94,2020-09-14,2021-09-14,AGT5179,Lapsed
POL50330,CUST11155,Health,663265.65,34119.15,2021-11-03,2022-11-03,AGT5279,Active
POL50331,CUST11603,Vehicle,518697.36,25366.65,2021-03-01,2022-03-01,AGT5118,Active
POL50332,CUST10722,Property,511508.77,23996.63,2024-02-08,2025-02-08,AGT5294,Cancelled
POL50333,CUST10823,Health,622797.45,28134.15,2020-10-28,2021-10-28,AGT5161,Lapsed
POL50334,CUST10375,Vehicle,382364.54,20732.26,2025-02-05,2026-02-05,AGT5043,Cancelled
POL50335,CUST10673,Health,410267.24,20744.42,2026-07-17,2027-07-17,AGT5108,Active
POL50336,CUST10106,Vehicle,405127.45,20851.72,2023-03-21,2024-03-21,AGT5147,Cancelled
POL50337,CUST11420,Property,582160.46,30734.33,2021-02-13,2022-02-13,AGT5020,Lapsed
POL50338,CUST10042,Whole,626807.34,32133.85,2022-03-04,2023-03-04,AGT5268,Lapsed
POL50339,CUST11133,Whole,388994.74,19111.72,2021-08-29,2022-08-29,AGT5071,Lapsed
POL50340,CUST10448,Whole,447163.47,22928.7,2022-07-16,2023-07-16,AGT5202,Lapsed
POL50341,CUST10786,Whole,501478.42,23832.85,2024-06-06,2025-06-06,AGT5275,Cancelled
POL50342,CUST10461,Health,452979.22,22926.87,2021-04-03,2022-04-03,AGT5130,Active
POL50343,CUST10668,Vehicle,414716.17,19514.83,2023-07-22,2024-07-22,AGT5182,Active
POL50344,CUST10902,Property,451546.27,24462.17,2025-07-10,2026-07-10,AGT5155,Active
POL50345,CUST11065,Health,646468.12,32385.26,2024-03-24,2025-03-24,AGT5229,Lapsed
POL50346,CUST11558,Property,654723.74,30993.58,2024-06-06,2025-06-06,AGT5011,Cancelled
POL50347,CUST10549,Vehicle,489923.68,25180.28,2022-09-05,2023-09-05,AGT5107,Lapsed
POL50348,CUST10965,Property,486411.87,22327.86,2022-03-05,2023-03-05,AGT5183,Active
POL50349,CUST11491,Health,378069.72,18654.03,2021-04-27,2022-04-27,AGT5027,Lapsed
POL50350,CUST10475,Vehicle,509886.44,27360.33,2022-02-07,2023-02-07,AGT5257,Lapsed
POL50351,CUST11430,Health,489324.33,25776.91,2022-09-20,2023-09-20,AGT5189,Active
POL50352,CUST11584,Health,666463.58,34679.03,2020-12-31,2021-12-31,AGT5000,Lapsed
POL50353,CUST11401,Vehicle,658897.74,32751.19,2022-09-04,2023-09-04,AGT5003,Active
POL50354,CUST10941,Health,517703.82,25610.18,2025-06-09,2026-06-09,AGT5047,Active
POL50355,CUST11199,Whole,436920.05,19710.82,2026-05-03,2027-05-03,AGT5199,Active
POL50356,CUST10793,Whole,637622.23,32518.98,2025-04-30,2026-04-30,AGT5155,Active
POL50357,CUST10987,Whole,745364.74,37842.23,2024-05-23,2025-05-23,AGT5144,Lapsed
POL50358,CUST11610,Health,377315.7,16999.13,2025-04-04,2026-04-04,AGT5168,Active
POL50359,CUST10417,Vehicle,698773.74,32402.44,2024-06-04,2025-06-04,AGT5148,Lapsed
POL50360,CUST11306,Whole,454344.1,20501.99,2024-02-24,2025-02-24,AGT5103,Lapsed
POL50361,CUST10839,Vehicle,643084.19,30566.94,2021-03-09,2022-03-09,AGT5002,Cancelled
POL50362,CUST10299,Property,455784.57,20527.87,2021-01-14,2022-01-14,AGT5008,Lapsed
POL50363,CUST11070,Whole,616005.22,30291.25,2020-11-15,2021-11-15,AGT5206,Lapsed
POL50364,CUST11306,Property,476485.46,23711.79,2022-07-21,2023-07-21,AGT5223,Active
POL50365,CUST10939,Whole,593553.75,29304.23,2025-10-05,2026-10-05,AGT5071,Active
POL50366,CUST11380,Health,560055.25,26319.18,2021-01-23,2022-01-23,AGT5072,Lapsed
POL50367,CUST10606,Term,617465.5,31018.75,2021-06-09,2022-06-09,AGT5122,Active
POL50368,CUST11512,Health,588979.61,31298.93,2026-03-10,2027-03-10,AGT5193,Active
POL50369,CUST11074,Whole,411576.39,19719.51,2023-04-29,2024-04-29,AGT5178,Lapsed
POL50370,CUST11322,Property,655804.15,31561.07,2022-06-25,2023-06-25,AGT5167,Active
POL50371,CUST10447,Health,404109.2,20378.52,2024-06-06,2025-06-06,AGT5011,Lapsed
POL50372,CUST10736,Whole,645657.49,30563.84,2021-01-25,2022-01-25,AGT5129,Active
POL50373,CUST11506,Whole,432754.48,20935.74,2024-09-27,2025-09-27,AGT5225,Lapsed
POL50374,CUST10086,Whole,569574.66,28207.83,2024-01-11,2025-01-11,AGT5177,Cancelled
POL50375,CUST10674,Vehicle,524198.47,25613.92,2022-06-11,2023-06-11,AGT5242,Active
POL50376,CUST11288,Health,688571.22,36619.82,2022-12-18,2023-12-18,AGT5208,Active
POL50377,CUST11230,Property,627861.53,33584.27,2021-04-01,2022-04-01,AGT5269,Lapsed
POL50378,CUST11408,Health,380872.07,18673.69,2025-03-09,2026-03-09,AGT5171,Active
POL50379,CUST11222,Health,595310.26,29454.68,2022-01-26,2023-01-26,AGT5170,Active
POL50380,CUST11571,Health,417948.44,22807.0,2024-04-09,2025-04-09,AGT5167,Active
POL50381,CUST10827,Vehicle,486164.84,24323.25,2024-08-19,2025-08-19,AGT5079,Lapsed
POL50382,CUST11041,Term,525876.02,28886.54,2020-09-26,2021-09-26,AGT5130,Lapsed
POL50383,CUST11401,Vehicle,671413.22,35335.15,2022-12-23,2023-12-23,AGT5050,Active
POL50384,CUST11162,Property,748471.16,35658.9,2025-06-12,2026-06-12,AGT5129,Lapsed
POL50385,CUST10168,Term,734133.87,34717.87,2025-12-14,2026-12-14,AGT5044,Active
POL50386,CUST10608,Property,450713.2,20999.02,2024-05-22,2025-05-22,AGT5147,Lapsed
POL50387,CUST10913,Vehicle,400836.29,21268.96,2022-09-17,2023-09-17,AGT5286,Lapsed
POL50388,CUST11249,Whole,703985.21,33839.6,2026-04-20,2027-04-20,AGT5135,Active
POL50389,CUST10898,Health,450876.39,23336.43,2025-05-16,2026-05-16,AGT5221,Active
POL50390,CUST11285,Whole,609388.05,30713.99,2023-05-26,2024-05-26,AGT5131,Lapsed
POL50391,CUST11380,Property,761771.57,40571.93,2022-08-23,2023-08-23,AGT5271,Lapsed
POL50392,CUST10436,Term,452620.0,23766.25,2021-10-29,2022-10-29,AGT5063,Lapsed
POL50393,CUST11026,Property,529319.52,24156.81,2021-04-16,2022-04-16,AGT5250,Lapsed
POL50394,CUST10923,Health,653659.63,31626.85,2024-03-30,2025-03-30,AGT5217,Lapsed
POL50395,CUST10387,Vehicle,623692.65,31309.99,2021-01-29,2022-01-29,AGT5266,Active
POL50396,CUST10812,Property,745957.91,39562.91,2025-05-30,2026-05-30,AGT5039,Lapsed
POL50397,CUST10905,Vehicle,616789.9,32159.6,2021-11-01,2022-11-01,AGT5268,Lapsed
POL50398,CUST11349,Property,501874.44,25341.67,2024-02-11,2025-02-11,AGT5272,Active
POL50399,CUST10762,Whole,694966.81,36891.45,2024-07-01,2025-07-01,AGT5088,Active
POL50400,CUST10139,Term,671159.12,33121.22,2022-03-18,2023-03-18,AGT5187,Active
POL50401,CUST10807,Whole,744443.29,33914.3,2023-03-14,2024-03-14,AGT5175,Active
POL50402,CUST11381,Term,563157.68,30244.58,2025-01-08,2026-01-08,AGT5014,Cancelled
POL50403,CUST10943,Term,573333.19,28819.13,2023-05-05,2024-05-05,AGT5157,Lapsed
POL50404,CUST10526,Health,463338.09,24595.85,2022-02-17,2023-02-17,AGT5197,Lapsed
POL50405,CUST11528,Vehicle,479590.65,23461.97,2025-06-16,2026-06-16,AGT5061,Lapsed
POL50406,CUST10262,Whole,768663.21,39113.83,2021-01-13,2022-01-13,AGT5108,Active
POL50407,CUST10540,Health,692039.43,33433.07,2022-07-18,2023-07-18,AGT5175,Active
POL50408,CUST10717,Vehicle,578206.36,28387.47,2023-04-16,2024-04-16,AGT5278,Active
POL50409,CUST11221,Health,684279.95,31801.21,2026-06-07,2027-06-07,AGT5018,Active
POL50410,CUST11377,Term,517373.3,27118.66,2025-03-14,2026-03-14,AGT5280,Active
POL50411,CUST10100,Whole,712247.81,34047.47,2022-07-17,2023-07-17,AGT5244,Cancelled
POL50412,CUST11305,Health,572203.86,27475.69,2025-12-26,2026-12-26,AGT5253,Active
POL50413,CUST11198,Whole,661070.45,32089.61,2025-04-29,2026-04-29,AGT5014,Active
POL50414,CUST11480,Property,661508.13,32626.42,2021-07-23,2022-07-23,AGT5170,Lapsed
POL50415,CUST11489,Whole,629794.03,31969.38,2022-07-11,2023-07-11,AGT5110,Active
POL50416,CUST11285,Health,648314.8,33600.9,2022-09-24,2023-09-24,AGT5275,Active
POL50417,CUST10323,Health,487204.64,25216.2,2022-11-20,2023-11-20,AGT5222,Active
POL50418,CUST10518,Term,705465.58,34734.87,2020-09-20,2021-09-20,AGT5194,Cancelled
POL50419,CUST11551,Term,451472.89,22491.89,2024-03-11,2025-03-11,AGT5008,Active
POL50420,CUST10989,Health,419985.8,19488.69,2024-09-28,2025-09-28,AGT5262,Active
POL50421,CUST10891,Health,601070.13,30182.77,2021-01-06,2022-01-06,AGT5146,Active
POL50422,CUST11516,Property,673800.01,36230.61,2023-09-19,2024-09-19,AGT5048,Cancelled
POL50423,CUST11446,Health,665805.38,33026.94,2025-09-07,2026-09-07,AGT5262,Cancelled
POL50424,CUST11209,Term,486291.53,26444.6,2025-10-29,2026-10-29,AGT5271,Cancelled
POL50425,CUST11462,Term,402890.5,18757.71,2023-03-17,2024-03-17,AGT5148,Active
POL50426,CUST10187,Term,575100.46,30117.49,2021-11-05,2022-11-05,AGT5198,Active
POL50427,CUST11254,Vehicle,708878.7,36918.32,2021-11-16,2022-11-16,AGT5183,Lapsed
POL50428,CUST11597,Term,752114.22,38971.02,2026-02-15,2027-02-15,AGT5090,Lapsed
POL50429,CUST10083,Vehicle,702258.34,36256.6,2025-05-21,2026-05-21,AGT5224,Lapsed
POL50430,CUST10379,Term,568418.39,25705.63,2022-09-21,2023-09-21,AGT5299,Active
POL50431,CUST11308,Vehicle,704358.49,36923.33,2024-09-05,2025-09-05,AGT5280,Active
POL50432,CUST10861,Term,463129.91,23155.03,2024-11-03,2025-11-03,AGT5206,Active
POL50433,CUST10146,Term,732926.22,36823.58,2026-07-26,2027-07-26,AGT5108,Lapsed
POL50434,CUST10441,Term,597751.73,27202.92,2024-04-09,2025-04-09,AGT5272,Lapsed
POL50435,CUST10533,Whole,534904.98,25078.38,2022-08-29,2023-08-29,AGT5278,Active
POL50436,CUST10530,Property,608931.86,32949.35,2024-02-22,2025-02-22,AGT5001,Active
POL50437,CUST11453,Whole,686843.16,33075.13,2026-06-15,2027-06-15,AGT5101,Cancelled
POL50438,CUST11095,Health,434042.53,21241.52,2024-05-15,2025-05-15,AGT5165,Lapsed
POL50439,CUST11216,Vehicle,416510.57,19531.03,2023-03-09,2024-03-09,AGT5173,Lapsed
POL50440,CUST10026,Vehicle,655119.4,33621.98,2021-08-24,2022-08-24,AGT5213,Lapsed
POL50441,CUST10708,Whole,751700.55,39394.38,2023-05-26,2024-05-26,AGT5154,Lapsed
POL50442,CUST10524,Health,572942.33,31060.7,2025-05-29,2026-05-29,AGT5004,Active
POL50443,CUST11408,Property,439894.63,22267.75,2020-12-04,2021-12-04,AGT5049,Lapsed
POL50444,CUST11577,Vehicle,621199.67,29666.2,2021-12-27,2022-12-27,AGT5228,Cancelled
POL50445,CUST10702,Whole,429903.36,19650.72,2020-09-11,2021-09-11,AGT5208,Active
POL50446,CUST11608,Vehicle,492732.36,23484.16,2022-01-04,2023-01-04,AGT5195,Lapsed
POL50447,CUST10027,Term,393554.52,20143.56,2022-01-20,2023-01-20,AGT5132,Active
POL50448,CUST10538,Health,520625.57,28499.58,2024-06-01,2025-06-01,AGT5082,Active
POL50449,CUST11280,Whole,508721.36,23295.36,2022-02-08,2023-02-08,AGT5092,Lapsed
POL50450,CUST10596,Term,418704.6,20467.82,2025-01-30,2026-01-30,AGT5206,Active
POL50451,CUST11528,Health,458159.56,23674.18,2026-05-23,2027-05-23,AGT5151,Active
POL50452,CUST10372,Term,628548.0,31896.11,2022-08-30,2023-08-30,AGT5039,Lapsed
POL50453,CUST11311,Health,451178.54,23243.33,2025-02-11,2026-02-11,AGT5119,Lapsed
POL50454,CUST10344,Vehicle,432081.26,21445.09,2021-11-27,2022-11-27,AGT5247,Active
POL50455,CUST10336,Term,589340.23,28094.07,2021-10-11,2022-10-11,AGT5179,Cancelled
POL50456,CUST10734,Whole,674992.5,33633.2,2026-08-12,2027-08-12,AGT5259,Active
POL50457,CUST11566,Health,640549.47,31268.65,2022-11-07,2023-11-07,AGT5152,Lapsed
POL50458,CUST10967,Property,566757.39,29524.08,2021-02-11,2022-02-11,AGT5145,Active
POL50459,CUST11059,Term,652774.13,30495.16,2020-11-07,2021-11-07,AGT5284,Lapsed
POL50460,CUST10018,Property,705831.18,35264.37,2021-05-13,2022-05-13,AGT5152,Lapsed
POL50461,CUST10098,Term,638207.24,34840.13,2022-06-01,2023-06-01,AGT5040,Active
POL50462,CUST10112,Health,534544.99,26897.2,2021-11-03,2022-11-03,AGT5120,Lapsed
POL50463,CUST11354,Health,370978.78,17574.04,2024-03-09,2025-03-09,AGT5194,Active
POL50464,CUST10398,Vehicle,487632.99,26507.0,2025-04-08,2026-04-08,AGT5103,Active
POL50465,CUST10545,Term,503509.48,23887.28,2020-12-08,2021-12-08,AGT5123,Active
POL50466,CUST11012,Property,537079.33,28203.0,2020-11-07,2021-11-07,AGT5261,Active
POL50467,CUST10963,Whole,751093.69,34621.9,2021-11-10,2022-11-10,AGT5130,Lapsed
POL50468,CUST10684,Whole,465417.01,24909.54,2021-09-19,2022-09-19,AGT5091,Lapsed
POL50469,CUST10010,Health,539544.22,25253.77,2025-12-26,2026-12-26,AGT5032,Active
POL50470,CUST10743,Property,766618.97,37519.71,2024-12-26,2025-12-26,AGT5120,Cancelled
POL50471,CUST11222,Vehicle,611904.34,33444.37,2022-09-17,2023-09-17,AGT5229,Lapsed
POL50472,CUST10396,Vehicle,456968.25,23211.22,2024-01-01,2025-01-01,AGT5089,Active
POL50473,CUST11175,Property,754673.51,35952.62,2021-09-29,2022-09-29,AGT5141,Cancelled
POL50474,CUST10029,Vehicle,505118.63,22733.51,2020-10-20,2021-10-20,AGT5197,Active
POL50475,CUST11503,Whole,403430.22,18181.75,2025-09-24,2026-09-24,AGT5278,Lapsed
POL50476,CUST11574,Property,551074.28,26311.52,2026-02-20,2027-02-20,AGT5244,Active
POL50477,CUST10006,Property,477652.44,24010.89,2020-10-19,2021-10-19,AGT5085,Lapsed
POL50478,CUST10757,Term,693896.53,34589.99,2024-09-26,2025-09-26,AGT5049,Lapsed
POL50479,CUST10688,Vehicle,461143.31,25002.64,2022-12-12,2023-12-12,AGT5201,Active
POL50480,CUST11390,Term,694274.31,36547.25,2025-05-26,2026-05-26,AGT5076,Cancelled
POL50481,CUST10895,Term,395299.24,21443.94,2021-05-04,2022-05-04,AGT5117,Lapsed
POL50482,CUST11016,Term,735973.52,36885.36,2026-04-16,2027-04-16,AGT5031,Active
POL50483,CUST10345,Term,397596.83,19667.79,2022-07-03,2023-07-03,AGT5232,Cancelled
POL50484,CUST10131,Term,739552.95,37466.41,2022-02-11,2023-02-11,AGT5048,Lapsed
POL50485,CUST11147,Vehicle,405855.3,19773.86,2025-07-13,2026-07-13,AGT5114,Active
POL50486,CUST11035,Vehicle,707836.6,33344.85,2024-08-21,2025-08-21,AGT5122,Active
POL50487,CUST11372,Property,705062.83,37626.81,2026-04-28,2027-04-28,AGT5012,Active
POL50488,CUST11395,Vehicle,602692.21,31222.66,2026-07-15,2027-07-15,AGT5232,Active
POL50489,CUST11053,Term,395228.69,19072.39,2026-08-29,2027-08-29,AGT5185,Active
POL50490,CUST10891,Term,618465.98,30591.07,2025-12-18,2026-12-18,AGT5162,Lapsed
POL50491,CUST11512,Term,617208.41,29165.86,2025-12-11,2026-12-11,AGT5053,Active
POL50492,CUST11318,Property,599521.03,30352.78,2021-01-24,2022-01-24,AGT5015,Lapsed
POL50493,CUST11462,Term,622427.01,30239.73,2021-07-16,2022-07-16,AGT5016,Active
POL50494,CUST11643,Vehicle,743944.6,39991.3,2026-03-21,2027-03-21,AGT5187,Active
POL50495,CUST10673,Property,768270.29,38631.42,2025-06-11,2026-06-11,AGT5224,Lapsed
POL50496,CUST11190,Health,532173.53,26138.93,2021-10-28,2022-10-28,AGT5238,Active
POL50497,CUST11140,Property,420343.24,22066.42,2022-12-11,2023-12-11,AGT5240,Active
POL50498,CUST10294,Term,432609.19,23382.96,2022-12-02,2023-12-02,AGT5118,Lapsed
POL50499,CUST11060,Property,662335.09,35219.13,2024-04-09,2025-04-09,AGT5000,Active
POL50500,CUST10708,Health,693687.26,34649.1,2026-07-15,2027-07-15,AGT5073,Active
POL50501,CUST10743,Property,552881.26,26850.37,2022-02-21,2023-02-21,AGT5236,Cancelled
POL50502,CUST10304,Whole,422744.92,21822.64,2020-12-13,2021-12-13,AGT5229,Active
POL50503,CUST11232,Health,473565.59,25178.86,2024-05-15,2025-05-15,AGT5152,Lapsed
POL50504,CUST11155,Health,484753.6,26557.9,2021-10-22,2022-10-22,AGT5007,Lapsed
POL50505,CUST10881,Vehicle,754713.04,37413.02,2023-11-20,2024-11-20,AGT5233,Active
POL50506,CUST10263,Property,649334.59,33559.17,2025-05-30,2026-05-30,AGT5244,Active
POL50507,CUST10923,Whole,430378.44,20628.48,2022-08-22,2023-08-22,AGT5068,Active
POL50508,CUST10165,Property,514774.54,23615.09,2020-12-28,2021-12-28,AGT5241,Active
POL50509,CUST10560,Vehicle,396355.19,18838.99,2025-06-12,2026-06-12,AGT5191,Active
POL50510,CUST10619,Property,636428.3,28731.49,2025-11-29,2026-11-29,AGT5266,Lapsed
POL50511,CUST11463,Property,644004.62,32260.95,2025-10-13,2026-10-13,AGT5187,Active
POL50512,CUST10691,Property,407136.25,19840.39,2026-06-26,2027-06-26,AGT5026,Active
POL50513,CUST10990,Property,514175.18,26625.4,2025-12-27,2026-12-27,AGT5194,Active
POL50514,CUST11446,Term,725932.84,37133.74,2021-12-05,2022-12-05,AGT5032,Cancelled
POL50515,CUST10706,Term,696930.32,32531.78,2021-02-28,2022-02-28,AGT5077,Active
POL50516,CUST11463,Health,550974.4,28506.43,2023-07-01,2024-07-01,AGT5261,Active
POL50517,CUST10226,Vehicle,561187.63,26305.11,2024-08-27,2025-08-27,AGT5290,Active
POL50518,CUST10605,Property,767247.99,34571.83,2021-01-23,2022-01-23,AGT5142,Active
POL50519,CUST10157,Whole,663045.29,36269.85,2023-09-22,2024-09-22,AGT5087,Active
POL50520,CUST10931,Health,683422.32,30938.43,2025-03-07,2026-03-07,AGT5117,Active
POL50521,CUST11582,Vehicle,405059.21,19611.95,2024-07-17,2025-07-17,AGT5072,Active
POL50522,CUST11085,Property,466678.2,23975.64,2023-09-24,2024-09-24,AGT5171,Active
POL50523,CUST11043,Property,396977.75,19334.3,2023-08-31,2024-08-31,AGT5126,Active
POL50524,CUST10456,Whole,719148.28,35103.13,2023-06-17,2024-06-17,AGT5017,Active
POL50525,CUST11542,Vehicle,640419.48,33447.36,2022-08-09,2023-08-09,AGT5183,Lapsed
POL50526,CUST10779,Property,453395.89,23132.96,2022-12-01,2023-12-01,AGT5193,Active
POL50527,CUST10439,Whole,760063.38,38142.85,2024-11-03,2025-11-03,AGT5200,Active
POL50528,CUST11632,Term,746136.64,40189.28,2024-12-19,2025-12-19,AGT5283,Cancelled
POL50529,CUST10702,Health,428609.23,19750.8,2023-08-23,2024-08-23,AGT5211,Lapsed
POL50530,CUST10617,Vehicle,622569.69,30940.27,2022-04-14,2023-04-14,AGT5202,Active
POL50531,CUST10059,Vehicle,630542.9,29881.85,2023-01-29,2024-01-29,AGT5063,Lapsed
POL50532,CUST10301,Vehicle,379518.33,17218.02,2026-03-15,2027-03-15,AGT5139,Cancelled
POL50533,CUST11333,Property,650180.22,35623.59,2024-03-06,2025-03-06,AGT5130,Active
POL50534,CUST10798,Whole,470215.97,24611.23,2020-11-22,2021-11-22,AGT5288,Lapsed
POL50535,CUST11578,Whole,732007.72,34522.84,2021-12-28,2022-12-28,AGT5142,Cancelled
POL50536,CUST10143,Health,643477.5,31546.06,2021-11-21,2022-11-21,AGT5206,Active
POL50537,CUST11025,Whole,733538.03,34667.19,2025-11-08,2026-11-08,AGT5162,Lapsed
POL50538,CUST11198,Whole,676658.28,35083.75,2023-01-18,2024-01-18,AGT5017,Active
POL50539,CUST11036,Property,448488.59,21753.7,2022-07-05,2023-07-05,AGT5280,Lapsed
POL50540,CUST10876,Vehicle,514289.53,27873.79,2026-01-03,2027-01-03,AGT5201,Active
POL50541,CUST10954,Health,598126.02,28157.11,2024-02-07,2025-02-07,AGT5069,Cancelled
POL50542,CUST11142,Property,509480.14,24708.9,2026-04-15,2027-04-15,AGT5017,Active
POL50543,CUST11426,Property,658362.68,35761.04,2022-12-02,2023-12-02,AGT5281,Active
POL50544,CUST10557,Whole,514421.11,27699.93,2023-12-23,2024-12-23,AGT5092,Active
POL50545,CUST10760,Health,412205.31,19757.7,2021-06-24,2022-06-24,AGT5005,Active
POL50546,CUST11059,Property,584493.07,29125.69,2021-03-06,2022-03-06,AGT5184,Active
